ticket_id,timestamp,customer_id,channel,message,agent_reply,product,order_value,customer_country,resolution_status,true_category
TKT-09010,2025-12-03 21:20:03.091580,CUST-5547,email,Password reset link is not working.,We understand your frustration and appreciate your patience.,Laptop Sleeve,35185.61,India,Resolved,Login Issue
TKT-09011,2025-12-10 08:46:03.091586,CUST-3258,web,Product was damaged during shipping.,We're sorry for the inconvenience. Our team is looking into this issue.,Smart Watch,40680.83,Australia,Pending,Damaged Product
TKT-09012,2026-03-26 03:44:03.091592,CUST-4568,web,Payment failed but money was deducted.,Our support team has escalated this case.,Bluetooth Speaker,15754.41,Australia,Resolved,Payment Failure
TKT-09013,2026-03-22 23:22:03.091598,CUST-5099,chat,This is not what I ordered.,We're sorry for the inconvenience. Our team is looking into this issue.,Laptop Sleeve,19008.0,United Kingdom,Pending,Wrong Item
TKT-09014,2025-12-10 19:33:03.091604,CUST-2115,chat,Received a cracked product.,We understand your frustration and appreciate your patience.,Phone Charger,8276.3,United Kingdom,Escalated,Damaged Product
TKT-09015,2026-03-04 20:33:03.091610,CUST-7479,web,Where is my order?,Thank you for reaching out. We will resolve this as soon as possible.,Monitor,13861.96,India,Resolved,Delivery Delay
TKT-09016,2025-12-26 11:33:03.091615,CUST-3102,chat,Where is my order?,We understand your frustration and appreciate your patience.,Gaming Mouse,10151.96,United States,Pending,Delivery Delay
TKT-09017,2026-05-10 03:31:03.091621,CUST-6171,web,Transaction unsuccessful.,Our support team has escalated this case.,Wireless Earbuds,18004.98,India,Escalated,Payment Failure
TKT-09018,2026-02-21 12:11:03.091627,CUST-6638,web,I want to stop recurring billing.,We're sorry for the inconvenience. Our team is looking into this issue.,Laptop Sleeve,41347.46,Germany,Escalated,Subscription Cancellation
TKT-09019,2026-01-03 08:58:03.091633,CUST-9497,chat,The package is delayed and there is no update.,We're sorry for the inconvenience. Our team is looking into this issue.,Gaming Mouse,9598.31,United States,Escalated,Delivery Delay
TKT-09020,2026-03-31 14:45:03.091639,CUST-1967,web,Package did not contain all products.,Our support team has escalated this case.,Bluetooth Speaker,39256.94,United States,Resolved,Missing Item
TKT-09021,2026-04-02 15:50:03.091644,CUST-9869,email,Payment failed but money was deducted.,Our support team has escalated this case.,Keyboard,3566.88,Australia,Pending,Payment Failure
TKT-09022,2026-03-03 20:05:03.091650,CUST-9809,web,Refund has not been credited.,Thank you for reaching out. We will resolve this as soon as possible.,Monitor,46341.63,Canada,Resolved,Refund Request
TKT-09023,2025-12-06 16:29:03.091656,CUST-4002,chat,Password reset link is not working.,Thank you for reaching out. We will resolve this as soon as possible.,Gaming Mouse,18054.84,Canada,Pending,Login Issue
TKT-09024,2026-03-16 21:16:03.091662,CUST-8896,chat,Package did not contain all products.,We understand your frustration and appreciate your patience.,Laptop Sleeve,17179.5,Australia,Pending,Missing Item
TKT-09025,2026-03-28 16:42:03.091667,CUST-8260,web,Product does not match expectations.,Thank you for reaching out. We will resolve this as soon as possible.,Phone Charger,20636.14,United States,Escalated,Product Quality
TKT-09026,2025-12-22 13:29:03.091673,CUST-4469,web,Packaging was torn and product is damaged.,Thank you for reaching out. We will resolve this as soon as possible.,Monitor,28522.22,United States,Resolved,Damaged Product
TKT-09027,2026-03-27 05:25:03.091679,CUST-9768,web,Missing accessories.,Thank you for reaching out. We will resolve this as soon as possible.,Gaming Mouse,38680.76,United Kingdom,Escalated,Missing Item
TKT-09028,2026-03-10 13:41:03.091685,CUST-1204,email,Missing accessories.,We understand your frustration and appreciate your patience.,Bluetooth Speaker,22141.53,Germany,Escalated,Missing Item
TKT-09029,2026-03-16 01:55:03.091691,CUST-1392,web,Material feels cheap.,Thank you for reaching out. We will resolve this as soon as possible.,Monitor,31281.49,United States,Escalated,Product Quality
TKT-09030,2025-11-14 07:04:03.091697,CUST-9928,web,I cannot log into my account.,We understand your frustration and appreciate your patience.,Phone Charger,1682.22,India,Resolved,Login Issue
TKT-09031,2026-01-15 14:38:03.091703,CUST-6122,email,Package did not contain all products.,Thank you for reaching out. We will resolve this as soon as possible.,Wireless Earbuds,13557.98,India,Pending,Missing Item
TKT-09032,2026-05-07 14:10:03.091709,CUST-2003,chat,The app crashes when I open it.,We're sorry for the inconvenience. Our team is looking into this issue.,Keyboard,24106.92,Germany,Resolved,Technical Bug
TKT-09033,2026-04-23 19:51:03.091714,CUST-3065,email,I returned the item but haven't received my refund.,Our support team has escalated this case.,Wireless Earbuds,606.93,United States,Resolved,Refund Request
TKT-09034,2025-11-21 09:52:03.091721,CUST-9184,web,Please cancel my subscription.,Our support team has escalated this case.,Smart Watch,24512.56,India,Resolved,Subscription Cancellation
TKT-09035,2026-02-12 05:41:03.091726,CUST-4987,email,Website shows an error.,We understand your frustration and appreciate your patience.,Phone Charger,32630.18,Australia,Escalated,Technical Bug
TKT-09036,2025-11-19 01:45:03.091732,CUST-9768,email,One item is missing from my order.,We're sorry for the inconvenience. Our team is looking into this issue.,Monitor,3601.96,Canada,Resolved,Missing Item
TKT-09037,2026-02-21 04:41:03.091738,CUST-9695,web,The item arrived broken.,Our support team has escalated this case.,Laptop Sleeve,20210.74,United States,Resolved,Damaged Product
TKT-09038,2026-01-30 08:55:03.091744,CUST-4889,email,Unable to access dashboard.,We understand your frustration and appreciate your patience.,Monitor,40495.11,Australia,Pending,Login Issue
TKT-09039,2025-12-27 05:43:03.091750,CUST-7572,chat,Subscription is difficult to cancel.,Our support team has escalated this case.,Phone Charger,41659.11,India,Resolved,Subscription Cancellation
TKT-09040,2026-01-11 03:42:03.091755,CUST-1966,email,Material feels cheap.,Thank you for reaching out. We will resolve this as soon as possible.,Phone Charger,34848.6,India,Resolved,Product Quality
TKT-09041,2025-12-13 18:37:03.091761,CUST-7312,web,One item is missing from my order.,We're sorry for the inconvenience. Our team is looking into this issue.,Bluetooth Speaker,38517.55,United States,Resolved,Missing Item
TKT-09042,2026-05-08 07:37:03.091767,CUST-5400,email,Package did not contain all products.,Our support team has escalated this case.,Gaming Mouse,29068.0,United States,Escalated,Missing Item
TKT-09043,2026-01-09 20:34:03.091773,CUST-6920,email,Please cancel my subscription.,We understand your frustration and appreciate your patience.,Smart Watch,20090.7,United Kingdom,Pending,Subscription Cancellation
TKT-09044,2026-01-06 23:29:03.091779,CUST-7316,chat,Where is my order?,We're sorry for the inconvenience. Our team is looking into this issue.,Phone Charger,39973.79,Australia,Escalated,Delivery Delay
TKT-09045,2026-02-05 19:39:03.091785,CUST-6025,web,Card was charged twice.,Our support team has escalated this case.,Gaming Mouse,43875.69,India,Escalated,Payment Failure
TKT-09046,2025-11-29 14:20:03.091790,CUST-9862,chat,Product does not match expectations.,We're sorry for the inconvenience. Our team is looking into this issue.,Gaming Mouse,12803.24,India,Resolved,Product Quality
TKT-09047,2026-03-31 02:24:03.091796,CUST-2490,web,Subscription is difficult to cancel.,We're sorry for the inconvenience. Our team is looking into this issue.,Laptop Sleeve,35651.59,Germany,Resolved,Subscription Cancellation
TKT-09048,2026-02-15 15:45:03.091802,CUST-5055,email,This is not what I ordered.,We understand your frustration and appreciate your patience.,Smart Watch,33480.55,Canada,Pending,Wrong Item
TKT-09049,2025-11-21 03:51:03.091808,CUST-8832,email,Payment failed but money was deducted.,Our support team has escalated this case.,Phone Charger,41227.31,Australia,Resolved,Payment Failure
TKT-09050,2025-11-29 01:28:03.091816,CUST-6570,email,The package contains another item.,We understand your frustration and appreciate your patience.,Smart Watch,32967.63,Australia,Pending,Wrong Item
TKT-09051,2026-05-01 08:38:03.091822,CUST-5893,web,Refund has not been credited.,We're sorry for the inconvenience. Our team is looking into this issue.,Gaming Mouse,19531.36,Australia,Escalated,Refund Request
TKT-09052,2025-12-15 03:07:03.091827,CUST-7161,email,Unable to access dashboard.,Thank you for reaching out. We will resolve this as soon as possible.,Gaming Mouse,5093.7,United States,Resolved,Login Issue
TKT-09053,2025-12-18 17:46:03.091833,CUST-3005,email,Order incomplete.,We're sorry for the inconvenience. Our team is looking into this issue.,Wireless Earbuds,41646.36,United Kingdom,Pending,Missing Item
TKT-09054,2026-02-15 00:08:03.091839,CUST-2550,web,I received the wrong product.,Thank you for reaching out. We will resolve this as soon as possible.,Gaming Mouse,16863.72,United Kingdom,Pending,Wrong Item
TKT-09055,2026-04-27 10:35:03.091845,CUST-1588,web,The package contains another item.,Thank you for reaching out. We will resolve this as soon as possible.,Smart Watch,47736.54,United States,Pending,Wrong Item
TKT-09056,2026-04-08 10:28:03.091851,CUST-5089,email,Incorrect item delivered.,We understand your frustration and appreciate your patience.,Phone Charger,24676.83,United Kingdom,Escalated,Wrong Item
TKT-09057,2026-02-23 23:12:03.091856,CUST-8972,email,This is not what I ordered.,We understand your frustration and appreciate your patience.,Gaming Mouse,36539.47,Australia,Pending,Wrong Item
TKT-09058,2026-01-13 22:50:03.091862,CUST-3902,chat,Checkout page is broken.,We're sorry for the inconvenience. Our team is looking into this issue.,Smart Watch,596.99,Canada,Resolved,Technical Bug
TKT-09059,2026-02-25 17:41:03.091868,CUST-2530,chat,Please cancel my subscription.,We understand your frustration and appreciate your patience.,Wireless Earbuds,3044.87,United Kingdom,Resolved,Subscription Cancellation
TKT-09060,2026-01-26 13:29:03.091875,CUST-6278,email,Found a bug in the application.,We're sorry for the inconvenience. Our team is looking into this issue.,Phone Charger,41922.89,Canada,Pending,Technical Bug
TKT-09061,2026-04-01 15:35:03.091881,CUST-8268,web,Product was damaged during shipping.,Our support team has escalated this case.,Wireless Earbuds,31121.48,India,Resolved,Damaged Product
TKT-09062,2026-01-30 08:51:03.091887,CUST-1384,email,The quality is very poor.,Thank you for reaching out. We will resolve this as soon as possible.,Phone Charger,32699.52,Canada,Resolved,Product Quality
TKT-09063,2025-12-05 21:11:03.091893,CUST-9821,web,I returned the item but haven't received my refund.,We understand your frustration and appreciate your patience.,Keyboard,4456.32,India,Resolved,Refund Request
TKT-09064,2026-01-20 13:54:03.091899,CUST-4605,email,Packaging was torn and product is damaged.,We understand your frustration and appreciate your patience.,Smart Watch,4832.05,United States,Pending,Damaged Product
TKT-09065,2026-05-04 23:20:03.091905,CUST-6300,web,Password reset link is not working.,Our support team has escalated this case.,Phone Charger,19877.68,United States,Escalated,Login Issue
TKT-09066,2026-03-17 14:48:03.091910,CUST-2130,web,I want a refund for this order.,Our support team has escalated this case.,Gaming Mouse,26313.09,Australia,Escalated,Refund Request
TKT-09067,2026-03-10 11:20:03.091917,CUST-5737,email,Order incomplete.,Thank you for reaching out. We will resolve this as soon as possible.,Gaming Mouse,10196.69,Australia,Pending,Missing Item
TKT-09068,2026-01-03 00:08:03.091923,CUST-2186,chat,Found a bug in the application.,We're sorry for the inconvenience. Our team is looking into this issue.,Phone Charger,8353.16,Canada,Pending,Technical Bug
TKT-09069,2026-02-28 14:59:03.091928,CUST-3648,web,Cancel my membership immediately.,Thank you for reaching out. We will resolve this as soon as possible.,Monitor,26037.63,United States,Resolved,Subscription Cancellation
TKT-09070,2025-11-26 00:27:03.091936,CUST-8500,chat,I want to stop recurring billing.,We understand your frustration and appreciate your patience.,Smart Watch,40848.59,Germany,Resolved,Subscription Cancellation
TKT-09071,2026-01-29 23:01:03.091943,CUST-2591,web,The quality is very poor.,We're sorry for the inconvenience. Our team is looking into this issue.,Wireless Earbuds,26400.91,India,Pending,Product Quality
TKT-09072,2025-12-18 17:36:03.091949,CUST-5111,email,Payment failed but money was deducted.,Thank you for reaching out. We will resolve this as soon as possible.,Monitor,12524.5,United Kingdom,Resolved,Payment Failure
TKT-09073,2025-12-07 07:58:03.091955,CUST-1560,chat,Refund has not been credited.,We understand your frustration and appreciate your patience.,Monitor,35936.16,Australia,Pending,Refund Request
TKT-09074,2026-02-08 17:37:03.091961,CUST-5147,email,Where is my order?,Our support team has escalated this case.,Keyboard,9285.09,United Kingdom,Escalated,Delivery Delay
TKT-09075,2026-02-09 07:25:03.091967,CUST-9749,chat,Password reset link is not working.,Thank you for reaching out. We will resolve this as soon as possible.,Smart Watch,41639.94,India,Pending,Login Issue
TKT-09076,2026-03-28 16:24:03.091973,CUST-5875,chat,The package is delayed and there is no update.,We understand your frustration and appreciate your patience.,Laptop Sleeve,35321.12,Canada,Escalated,Delivery Delay
TKT-09077,2026-05-03 13:09:03.091979,CUST-2150,web,Package did not contain all products.,Thank you for reaching out. We will resolve this as soon as possible.,Bluetooth Speaker,15603.78,India,Pending,Missing Item
TKT-09078,2026-05-06 01:03:03.091984,CUST-3938,chat,Received a cracked product.,Our support team has escalated this case.,Phone Charger,4700.31,India,Resolved,Damaged Product
TKT-09079,2026-03-06 09:18:03.091991,CUST-9614,chat,Subscription is difficult to cancel.,We understand your frustration and appreciate your patience.,Monitor,14611.95,Australia,Pending,Subscription Cancellation
TKT-09080,2026-03-21 13:14:03.091998,CUST-2588,email,Card was charged twice.,Our support team has escalated this case.,Phone Charger,13556.78,India,Pending,Payment Failure
TKT-09081,2026-01-11 05:15:03.092004,CUST-4744,email,Product does not match expectations.,Our support team has escalated this case.,Gaming Mouse,13572.11,United States,Pending,Product Quality
TKT-09082,2025-11-22 09:29:03.092010,CUST-4309,web,Unable to access dashboard.,We're sorry for the inconvenience. Our team is looking into this issue.,Phone Charger,41642.81,Germany,Pending,Login Issue
TKT-09083,2025-12-21 06:50:03.092016,CUST-1683,email,Website shows an error.,Our support team has escalated this case.,Phone Charger,38163.53,India,Escalated,Technical Bug
TKT-09084,2025-11-11 06:01:03.092021,CUST-5075,email,My order has not arrived yet.,Our support team has escalated this case.,Phone Charger,33555.89,Canada,Pending,Delivery Delay
TKT-09085,2026-04-03 11:48:03.092027,CUST-3795,chat,My order has not arrived yet.,We're sorry for the inconvenience. Our team is looking into this issue.,Monitor,15581.92,Germany,Escalated,Delivery Delay
TKT-09086,2025-12-09 19:16:03.092033,CUST-8971,email,I want to stop recurring billing.,Thank you for reaching out. We will resolve this as soon as possible.,Gaming Mouse,714.2,Germany,Escalated,Subscription Cancellation
TKT-09087,2026-04-11 22:50:03.092038,CUST-2778,web,I received the wrong product.,We're sorry for the inconvenience. Our team is looking into this issue.,Laptop Sleeve,12647.27,Canada,Escalated,Wrong Item
TKT-09088,2026-02-02 15:32:03.092045,CUST-9460,web,Where is my order?,We're sorry for the inconvenience. Our team is looking into this issue.,Monitor,3362.83,India,Pending,Delivery Delay
TKT-09089,2026-01-21 00:13:03.092050,CUST-3750,web,Order incomplete.,Our support team has escalated this case.,Gaming Mouse,45410.42,United Kingdom,Escalated,Missing Item
TKT-09090,2025-11-26 09:33:03.092059,CUST-7019,email,Package did not contain all products.,Thank you for reaching out. We will resolve this as soon as possible.,Phone Charger,48830.03,United Kingdom,Escalated,Missing Item
TKT-09091,2026-02-18 23:15:03.092065,CUST-8729,email,I returned the item but haven't received my refund.,Our support team has escalated this case.,Gaming Mouse,9282.29,India,Escalated,Refund Request
TKT-09092,2025-12-26 08:45:03.092072,CUST-5922,email,Packaging was torn and product is damaged.,We understand your frustration and appreciate your patience.,Smart Watch,39564.23,Australia,Pending,Damaged Product
TKT-09093,2026-05-09 19:24:03.092078,CUST-7801,chat,Packaging was torn and product is damaged.,We understand your frustration and appreciate your patience.,Bluetooth Speaker,30499.74,United States,Pending,Damaged Product
TKT-09094,2026-02-18 06:57:03.092084,CUST-8573,chat,Cancel my membership immediately.,Thank you for reaching out. We will resolve this as soon as possible.,Bluetooth Speaker,44283.74,Australia,Escalated,Subscription Cancellation
TKT-09095,2026-03-19 14:06:03.092090,CUST-7996,email,The quality is very poor.,Thank you for reaching out. We will resolve this as soon as possible.,Phone Charger,39155.12,United Kingdom,Resolved,Product Quality
TKT-09096,2026-01-31 12:35:03.092095,CUST-2436,web,Account login failed.,Our support team has escalated this case.,Wireless Earbuds,12303.17,Australia,Escalated,Login Issue
TKT-09097,2026-04-28 16:16:03.092101,CUST-6881,email,I returned the item but haven't received my refund.,We understand your frustration and appreciate your patience.,Bluetooth Speaker,31280.6,United Kingdom,Pending,Refund Request
TKT-09098,2026-02-09 04:43:03.092107,CUST-6887,email,Found a bug in the application.,We're sorry for the inconvenience. Our team is looking into this issue.,Laptop Sleeve,49164.17,Germany,Resolved,Technical Bug
TKT-09099,2026-02-09 23:13:03.092113,CUST-4654,chat,Received a cracked product.,Thank you for reaching out. We will resolve this as soon as possible.,Phone Charger,20170.97,Canada,Escalated,Damaged Product
TKT-09100,2025-12-20 23:49:03.092121,CUST-6448,email,Account login failed.,Thank you for reaching out. We will resolve this as soon as possible.,Bluetooth Speaker,20713.8,United Kingdom,Resolved,Login Issue
TKT-09101,2026-03-09 07:55:03.092127,CUST-7168,email,I received the wrong product.,We're sorry for the inconvenience. Our team is looking into this issue.,Smart Watch,42240.82,India,Pending,Wrong Item
TKT-09102,2026-01-03 15:31:03.092133,CUST-7921,chat,The package contains another item.,Thank you for reaching out. We will resolve this as soon as possible.,Keyboard,48563.08,Germany,Resolved,Wrong Item
TKT-09103,2026-01-21 14:59:03.092138,CUST-6373,email,Account login failed.,Thank you for reaching out. We will resolve this as soon as possible.,Gaming Mouse,26704.02,Canada,Resolved,Login Issue
TKT-09104,2025-11-26 21:44:03.092144,CUST-8975,email,Found a bug in the application.,Thank you for reaching out. We will resolve this as soon as possible.,Bluetooth Speaker,43652.97,United Kingdom,Resolved,Technical Bug
TKT-09105,2026-03-16 22:05:03.092150,CUST-2775,email,Packaging was torn and product is damaged.,We're sorry for the inconvenience. Our team is looking into this issue.,Phone Charger,16406.63,Germany,Escalated,Damaged Product
TKT-09106,2026-01-06 00:16:03.092156,CUST-4504,chat,Account login failed.,We understand your frustration and appreciate your patience.,Monitor,5624.87,Germany,Escalated,Login Issue
TKT-09107,2026-01-17 18:27:03.092162,CUST-4796,email,My order has not arrived yet.,Thank you for reaching out. We will resolve this as soon as possible.,Phone Charger,30931.2,United Kingdom,Resolved,Delivery Delay
TKT-09108,2026-02-02 11:23:03.092168,CUST-9604,chat,I want to stop recurring billing.,We understand your frustration and appreciate your patience.,Bluetooth Speaker,1466.98,Australia,Resolved,Subscription Cancellation
TKT-09109,2025-11-25 13:17:03.092174,CUST-4436,chat,I want a refund for this order.,Our support team has escalated this case.,Wireless Earbuds,26609.46,Australia,Pending,Refund Request
TKT-09110,2026-01-14 12:27:03.092181,CUST-9132,chat,Product was damaged during shipping.,Thank you for reaching out. We will resolve this as soon as possible.,Smart Watch,34345.11,India,Resolved,Damaged Product
TKT-09111,2026-01-11 13:46:03.092187,CUST-8745,email,Card was charged twice.,We're sorry for the inconvenience. Our team is looking into this issue.,Smart Watch,35395.88,Canada,Pending,Payment Failure
TKT-09112,2026-03-10 13:38:03.092193,CUST-5801,chat,Material feels cheap.,Our support team has escalated this case.,Bluetooth Speaker,42091.86,United Kingdom,Escalated,Product Quality
TKT-09113,2026-03-18 06:45:03.092198,CUST-6053,web,I want to stop recurring billing.,Thank you for reaching out. We will resolve this as soon as possible.,Monitor,27814.56,United Kingdom,Pending,Subscription Cancellation
TKT-09114,2025-12-14 14:52:03.092205,CUST-6014,email,Where is my order?,Our support team has escalated this case.,Wireless Earbuds,9133.17,India,Resolved,Delivery Delay
TKT-09115,2026-04-26 02:13:03.092211,CUST-9069,chat,Website shows an error.,Our support team has escalated this case.,Phone Charger,14072.81,Australia,Resolved,Technical Bug
TKT-09116,2026-04-01 05:30:03.092217,CUST-7796,chat,This is not what I ordered.,We understand your frustration and appreciate your patience.,Wireless Earbuds,38356.37,Canada,Resolved,Wrong Item
TKT-09117,2025-11-20 10:10:03.092222,CUST-9647,web,The app crashes when I open it.,We're sorry for the inconvenience. Our team is looking into this issue.,Gaming Mouse,48200.54,United States,Pending,Technical Bug
TKT-09118,2026-01-10 23:15:03.092229,CUST-8721,web,Unable to access dashboard.,We understand your frustration and appreciate your patience.,Keyboard,45842.22,United Kingdom,Pending,Login Issue
TKT-09119,2026-05-07 04:33:03.092234,CUST-9296,chat,Very disappointed with the quality.,Our support team has escalated this case.,Bluetooth Speaker,11324.74,Australia,Escalated,Product Quality
TKT-09120,2026-03-12 17:34:03.092242,CUST-9587,chat,Delivery was supposed to be yesterday.,Our support team has escalated this case.,Phone Charger,30690.8,Australia,Escalated,Delivery Delay
TKT-09121,2026-01-29 21:36:03.092248,CUST-9591,chat,I cannot log into my account.,We understand your frustration and appreciate your patience.,Laptop Sleeve,23047.24,Germany,Resolved,Login Issue
TKT-09122,2026-01-04 15:47:03.092254,CUST-4025,chat,Product was damaged during shipping.,Thank you for reaching out. We will resolve this as soon as possible.,Keyboard,7359.32,United States,Pending,Damaged Product
TKT-09123,2026-05-01 14:09:03.092260,CUST-4294,web,One item is missing from my order.,Our support team has escalated this case.,Monitor,46860.26,India,Pending,Missing Item
TKT-09124,2025-11-24 00:43:03.092265,CUST-6602,email,Account login failed.,Our support team has escalated this case.,Gaming Mouse,10313.91,United Kingdom,Escalated,Login Issue
TKT-09125,2026-04-05 12:13:03.092271,CUST-9612,web,Missing accessories.,Thank you for reaching out. We will resolve this as soon as possible.,Phone Charger,3217.15,Australia,Resolved,Missing Item
TKT-09126,2026-03-24 09:51:03.092277,CUST-4441,web,I received the wrong product.,We understand your frustration and appreciate your patience.,Smart Watch,41511.24,United States,Escalated,Wrong Item
TKT-09127,2026-02-03 11:30:03.092283,CUST-7672,chat,Where is my order?,We understand your frustration and appreciate your patience.,Wireless Earbuds,25108.92,Canada,Escalated,Delivery Delay
TKT-09128,2026-01-17 03:44:03.092288,CUST-2658,email,Unable to complete payment.,Thank you for reaching out. We will resolve this as soon as possible.,Bluetooth Speaker,29464.56,Australia,Resolved,Payment Failure
TKT-09129,2026-03-19 22:42:03.092294,CUST-4410,email,The quality is very poor.,We understand your frustration and appreciate your patience.,Bluetooth Speaker,27343.78,United States,Escalated,Product Quality
TKT-09130,2026-01-08 10:14:03.092301,CUST-2099,email,Unable to access dashboard.,Our support team has escalated this case.,Laptop Sleeve,27355.4,Australia,Resolved,Login Issue
TKT-09131,2026-03-25 06:36:03.092307,CUST-7778,email,Cancel my membership immediately.,We're sorry for the inconvenience. Our team is looking into this issue.,Gaming Mouse,29061.97,India,Escalated,Subscription Cancellation
TKT-09132,2026-02-05 08:48:03.092312,CUST-9082,chat,This is not what I ordered.,Our support team has escalated this case.,Gaming Mouse,1158.9,United Kingdom,Resolved,Wrong Item
TKT-09133,2026-03-17 17:09:03.092318,CUST-8612,email,The package is delayed and there is no update.,We're sorry for the inconvenience. Our team is looking into this issue.,Bluetooth Speaker,30245.17,United States,Resolved,Delivery Delay
TKT-09134,2026-02-23 14:26:03.092324,CUST-5733,chat,Payment failed but money was deducted.,Thank you for reaching out. We will resolve this as soon as possible.,Wireless Earbuds,47531.08,United Kingdom,Escalated,Payment Failure
TKT-09135,2026-02-28 18:23:03.092332,CUST-1188,web,Please cancel my subscription.,We're sorry for the inconvenience. Our team is looking into this issue.,Wireless Earbuds,8979.28,United States,Escalated,Subscription Cancellation
TKT-09136,2026-01-27 21:02:03.092337,CUST-3890,chat,Refund has not been credited.,We're sorry for the inconvenience. Our team is looking into this issue.,Keyboard,30153.12,Australia,Resolved,Refund Request
TKT-09137,2025-11-13 18:30:03.092343,CUST-7855,email,Password reset link is not working.,We understand your frustration and appreciate your patience.,Smart Watch,13467.93,United States,Resolved,Login Issue
TKT-09138,2026-02-09 06:30:03.092349,CUST-2802,chat,My order has not arrived yet.,We're sorry for the inconvenience. Our team is looking into this issue.,Laptop Sleeve,22714.38,Australia,Escalated,Delivery Delay
TKT-09139,2026-02-26 21:18:03.092355,CUST-4887,web,Packaging was torn and product is damaged.,We're sorry for the inconvenience. Our team is looking into this issue.,Wireless Earbuds,6743.0,India,Pending,Damaged Product
TKT-09140,2025-12-09 08:52:03.092362,CUST-9615,web,This is not what I ordered.,We're sorry for the inconvenience. Our team is looking into this issue.,Smart Watch,23608.16,United Kingdom,Resolved,Wrong Item
TKT-09141,2025-11-19 19:59:03.092368,CUST-9183,chat,One item is missing from my order.,Our support team has escalated this case.,Wireless Earbuds,47622.09,Germany,Pending,Missing Item
TKT-09142,2026-01-23 18:35:03.092373,CUST-6015,web,Unable to access dashboard.,Our support team has escalated this case.,Laptop Sleeve,15015.64,United Kingdom,Resolved,Login Issue
TKT-09143,2026-03-15 06:31:03.092379,CUST-5913,email,Password reset link is not working.,We're sorry for the inconvenience. Our team is looking into this issue.,Wireless Earbuds,22703.08,United States,Escalated,Login Issue
TKT-09144,2025-12-24 06:42:03.092385,CUST-3504,chat,I want to stop recurring billing.,We're sorry for the inconvenience. Our team is looking into this issue.,Laptop Sleeve,47178.97,Canada,Resolved,Subscription Cancellation
TKT-09145,2026-03-20 10:19:03.092391,CUST-2020,email,The package contains another item.,We're sorry for the inconvenience. Our team is looking into this issue.,Keyboard,36964.68,United States,Resolved,Wrong Item
TKT-09146,2026-02-02 16:26:03.092396,CUST-4403,chat,I want a refund for this order.,Our support team has escalated this case.,Gaming Mouse,17342.72,Australia,Escalated,Refund Request
TKT-09147,2025-12-13 03:27:03.092402,CUST-6944,email,One item is missing from my order.,We understand your frustration and appreciate your patience.,Bluetooth Speaker,5714.69,Australia,Resolved,Missing Item
TKT-09148,2025-11-10 18:03:03.092408,CUST-9393,chat,Packaging was torn and product is damaged.,We're sorry for the inconvenience. Our team is looking into this issue.,Phone Charger,23785.18,United States,Escalated,Damaged Product
TKT-09149,2025-12-14 18:13:03.092413,CUST-9414,web,Unable to complete payment.,Our support team has escalated this case.,Monitor,35136.55,United Kingdom,Resolved,Payment Failure
TKT-09150,2026-04-30 00:54:03.092420,CUST-6855,email,Where is my order?,Our support team has escalated this case.,Monitor,24450.97,United States,Resolved,Delivery Delay
TKT-09151,2025-12-03 02:13:03.092426,CUST-7546,chat,Packaging was torn and product is damaged.,We're sorry for the inconvenience. Our team is looking into this issue.,Laptop Sleeve,43938.7,United Kingdom,Pending,Damaged Product
TKT-09152,2025-11-17 13:58:03.092432,CUST-1700,chat,Product does not match expectations.,We're sorry for the inconvenience. Our team is looking into this issue.,Smart Watch,25579.74,Canada,Pending,Product Quality
TKT-09153,2025-12-22 21:57:03.092438,CUST-2341,web,Payment failed but money was deducted.,Thank you for reaching out. We will resolve this as soon as possible.,Wireless Earbuds,20968.21,Australia,Escalated,Payment Failure
TKT-09154,2026-01-27 19:29:03.092444,CUST-7583,web,Cancel my membership immediately.,We understand your frustration and appreciate your patience.,Bluetooth Speaker,41861.47,Germany,Resolved,Subscription Cancellation
TKT-09155,2026-03-31 03:56:03.092449,CUST-6838,email,Password reset link is not working.,We're sorry for the inconvenience. Our team is looking into this issue.,Monitor,18419.12,United States,Pending,Login Issue
TKT-09156,2026-01-23 05:11:03.092457,CUST-9124,web,I received the wrong product.,Our support team has escalated this case.,Wireless Earbuds,7791.61,United States,Pending,Wrong Item
TKT-09157,2026-04-15 18:12:03.092463,CUST-4042,chat,I received the wrong product.,We're sorry for the inconvenience. Our team is looking into this issue.,Smart Watch,26768.8,Canada,Escalated,Wrong Item
TKT-09158,2026-01-10 20:53:03.092469,CUST-5486,chat,Unable to complete payment.,Thank you for reaching out. We will resolve this as soon as possible.,Gaming Mouse,46881.95,United Kingdom,Resolved,Payment Failure
TKT-09159,2026-01-05 01:09:03.092474,CUST-3472,email,Cancel my membership immediately.,We're sorry for the inconvenience. Our team is looking into this issue.,Bluetooth Speaker,3790.19,United Kingdom,Escalated,Subscription Cancellation
TKT-09160,2026-04-27 08:34:03.092481,CUST-1499,chat,Card was charged twice.,Thank you for reaching out. We will resolve this as soon as possible.,Gaming Mouse,43651.43,United States,Escalated,Payment Failure
TKT-09161,2025-12-15 15:18:03.092487,CUST-1512,web,I want to stop recurring billing.,Thank you for reaching out. We will resolve this as soon as possible.,Keyboard,43608.12,United States,Pending,Subscription Cancellation
